Taxon	Scaffold	Gene1	Gene2	Consecutive	Sep	Code	Strand1	Strand2	GNScore	GNWithin	GNAll	GNMinus	CAI	CAI.Alm	CBI	COG	COGanno	COGfun	Annotation	nCAI	nCAI.Alm	nCBI	nCOG	nCOGanno	nCOGfun	nAnnotation	MI	HK	CAIdsqr	CAIdxdy	CAIlogpratio	CAIdxdyR	CAIdsqrR	COGsim	N1	N2	forward	forwardplus	sumBias	same	bbfGNScore	bbfGNMinus	bbfGNWithin	bbfGNAll	bbfHK	bbfMI	bbfCAIdxdyR	bbfCAIdsqrR	COGsimClass	cfCOG	pSame	groupIndexD	pSameD	pOpLogistic	pOpDistance	pOp1	bOp1	pCAI	pOp	bOp	pOp2	pSame	pOpLogisticLike	pOpLogisticM
182710	212	280059	280060	1	   24	Same	-	-	  0.0000000	 0.78845736	  0.7884574	  0.78845736	1.797882	3.270295	1.0737768	2059	Chromate transport protein ChrA	P	chromate transporter	1.929567	3.082489	0.9685495	1695	Predicted transcriptional regulators	K	hypothetical protein	 4.538162e-03	 3	1.734105e-02	 5.056035e-02	 5.744725e-01	 7.763680e-01	1.452917e-02	0	11	 3	 TRUE	FALSE	 62	TRUE	0.757940	1.3375714	1.4892116	0.6757184	1.1018783	0.8199933	1.1251120	1.2334676	N	1.1486227	0.7646162	14.48461538	0.69110984	0.5812977	0.7333847	0.75646875	 TRUE	0.5083909	0.76259918	 TRUE	0.61505145	0.7646162	0.4084725	0.5684181
182710	212	280061	280062	1	  601	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.784464	3.075093	0.9803332	-	-	-	potassium channel protein	1.879316	3.243365	1.0055806	39	Malate/lactate dehydrogenases	C	L-lactate dehydrogenase	 0.000000e+00	 0	8.996806e-03	 3.874222e-02	 4.323605e-01	 7.257009e-01	1.279399e-02		 0	31	FALSE	FALSE	 62	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1315548	1.2333627	U	0.9145799	0.6605785	39.52307692	0.10010426	0.3011448	0.1203081	0.04574192	FALSE	0.5095149	0.04743243	FALSE	0.02892595	0.6605785	0.2049464	0.4410545
182710	212	280062	280063	1	  158	Same	+	+	  0.0000000	-2.47150666	  0.0000000	 -3.94769988	1.879316	3.243365	1.0055806	39	Malate/lactate dehydrogenases	C	L-lactate dehydrogenase	1.766990	3.094964	1.0254219	1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	IQR	oxidoreductase	 1.403760e-03	12	1.261702e-02	 3.437565e-02	 2.585430e-01	 6.908590e-01	2.291751e-02		31	12	FALSE	FALSE	 63	TRUE	0.757940	0.5594656	0.4482515	0.6591098	1.5789278	0.7755161	1.1349882	1.2327691	U	0.9145799	0.6257398	28.48461538	0.21512270	0.1865101	0.2520388	0.05912441	FALSE	0.5102480	0.06144671	FALSE	0.04407207	0.6257398	0.1390102	0.4040126
182710	212	280063	280064	1	  387	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.766990	3.094964	1.0254219	1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	IQR	oxidoreductase	1.991261	3.455365	1.0656916	3182	Uncharacterized iron-regulated membrane protein	S	hypothetical protein	 6.544446e-06	 6	5.029753e-02	 4.977529e-02	 6.508046e-01	 7.294447e-01	4.089614e-02		12	 6	FALSE	FALSE	 64	TRUE	0.757940	0.7428740	0.8287312	0.6591098	1.2022857	0.7350859	1.1309509	1.2295256	U	0.9145799	0.6605785	37.58461538	0.12932205	0.3011448	0.1544110	0.06015340	FALSE	0.5098157	0.06241214	FALSE	0.03829607	0.6605785	0.2049464	0.4410545
182710	212	280064	280065	1	    2	Same	+	+	  0.0000000	 0.78845736	  0.7884574	  0.78845736	1.991261	3.455365	1.0656916	3182	Uncharacterized iron-regulated membrane protein	S	hypothetical protein	1.668999	2.753113	0.9519004	-	-	-	hypothetical protein	 3.505284e-02	 1	1.038529e-01	 1.431875e-02	-5.923650e-02	 3.533291e-01	3.522953e-01		 6	 1	FALSE	FALSE	 65	TRUE	0.757940	1.3375714	1.4892116	0.6757184	0.9161387	1.2446500	1.1967778	1.1650891	U	0.9145799	0.7427909	 6.36923077	0.91518638	0.5290313	0.9299044	0.92378544	 TRUE	0.5247638	0.93047856	 TRUE	0.87255943	0.7427909	0.3649305	0.5393605
182710	212	280066	280067	1	   27	Same	-	-	  2.7725887	 0.00000000	  2.7725887	  2.77258872	1.780901	3.028435	0.9936022	1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	R	indole-3-acetyl-L-aspartic acid hydrolase	1.707805	3.057876	1.0342683	2978	Putative p-aminobenzoyl-glutamate transporter	H	aminobenzoyl-glutamate transporter	 2.073700e-02	 3	5.343009e-03	 1.187228e-02	 1.055535e-01	 4.394803e-01	5.352859e-02		 3	 3	 TRUE	FALSE	 65	TRUE	2.421655	1.7170340	0.8287312	1.0667992	1.1018783	1.0059745	1.1793556	1.2263752	U	0.9145799	0.8628373	15.42307692	0.66847601	0.7837882	0.7125602	0.87965640	 TRUE	0.5150981	0.88590632	 TRUE	0.77032096	0.8628373	0.6102619	0.7183519
182710	212	280067	280068	1	   14	Same	-	-	  2.7725887	 0.00000000	  2.7725887	  2.77258872	1.707805	3.057876	1.0342683	2978	Putative p-aminobenzoyl-glutamate transporter	H	aminobenzoyl-glutamate transporter	1.780017	3.057209	1.0133055	1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	R	hypothetical protein	 1.351416e-02	 3	5.214527e-03	 1.180298e-02	 1.601005e-01	 4.382069e-01	5.247646e-02		 3	 5	 TRUE	FALSE	 64	TRUE	2.421655	1.7170340	0.8287312	1.0667992	1.1018783	0.9271059	1.1797036	1.2268445	U	0.9145799	0.8628373	10.07692308	0.78484850	0.7837882	0.8176787	0.92969596	 TRUE	0.5151063	0.93354549	 TRUE	0.85851436	0.8628373	0.6102619	0.7183519
182710	212	280068	280069	1	   15	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.780017	3.057209	1.0133055	1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	R	hypothetical protein	1.851184	3.122011	1.0258760	624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	E	truncated N-carbamyl-L-amino acid amidohydrolase	 7.098210e-03	 5	5.064752e-03	 3.339437e-02	 3.657934e-01	 6.965042e-01	9.880394e-03		 5	 5	 TRUE	FALSE	 63	TRUE	0.757940	0.7428740	0.8287312	0.6591098	1.1577701	0.8550621	1.1346922	1.2328945	U	0.9145799	0.6605785	10.68461538	0.76520644	0.3011448	0.8002711	0.58409012	 TRUE	0.5098526	0.59363246	 TRUE	0.46634936	0.6605785	0.2049464	0.4410545
182710	212	280069	280070	1	   40	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.851184	3.122011	1.0258760	624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	E	truncated N-carbamyl-L-amino acid amidohydrolase	1.770901	2.909639	0.9702742	-	-	-	hypothetical protein	 0.000000e+00	 0	6.445336e-03	 3.137289e-02	 2.559881e-01	 6.798063e-01	1.398352e-02		 5	 0	 TRUE	FALSE	 62	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1358733	1.2334433	U	0.9145799	0.6605785	17.90000000	0.57585169	0.3011448	0.6253497	0.36909869	FALSE	0.5103523	0.37879397	FALSE	0.26727761	0.6605785	0.2049464	0.4410545
182710	212	280071	280072	1	   16	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.730028	2.685309	0.9547106	-	-	-	hypothetical protein	1.728037	2.955466	1.0169257	5444	Uncharacterized conserved protein	S	hypothetical protein	 0.000000e+00	 0	3.961240e-06	 9.920342e-03	 1.155907e-01	 4.200226e-01	4.699355e-05		 0	 2	FALSE	FALSE	 62	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1835860	1.2179433	U	0.9145799	0.6605785	11.36923077	0.74818539	0.3011448	0.7850781	0.56146389	 TRUE	0.5146897	0.57587956	 TRUE	0.44820456	0.6605785	0.2049464	0.4410545
182710	212	280072	280073	1	    5	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.728037	2.955466	1.0169257	5444	Uncharacterized conserved protein	S	hypothetical protein	1.965288	3.363013	1.0451321	-	-	-	hypothetical protein	 0.000000e+00	 0	5.628808e-02	 3.311959e-02	 4.900893e-01	 6.152106e-01	9.586815e-02		 2	 0	FALSE	FALSE	 63	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1457514	1.2155445	U	0.9145799	0.6605785	 7.57692308	0.89049131	0.3011448	0.9090690	0.77797719	 TRUE	0.5130963	0.78689575	 TRUE	0.68836908	0.6605785	0.2049464	0.4410545
182710	212	280073	280074	1	  234	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.965288	3.363013	1.0451321	-	-	-	hypothetical protein	1.713638	2.927066	0.9920004	-	-	-	hypothetical protein	 0.000000e+00	 0	6.332770e-02	 2.828356e-02	 1.022618e-01	 5.585142e-01	1.361886e-01		 0	 0	FALSE	FALSE	 64	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1540595	1.2051783	U	0.9145799	0.6605785	32.90769231	0.18797645	0.3011448	0.2215491	0.09070435	FALSE	0.5146595	0.09565956	FALSE	0.05951211	0.6605785	0.2049464	0.4410545
182710	212	280074	280075	1	   64	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.713638	2.927066	0.9920004	-	-	-	hypothetical protein	1.644408	2.802438	1.0285664	-	-	-	hypothetical protein	 0.000000e+00	 0	4.792875e-03	 1.261602e-03	 2.900790e-02	 1.222011e-01	1.417250e-01		 0	 0	FALSE	FALSE	 65	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2319094	1.2043927	U	0.9145799	0.6605785	20.40769231	0.45702213	0.3011448	0.5085527	0.26616084	FALSE	0.5201621	0.28221583	FALSE	0.19041659	0.6605785	0.2049464	0.4410545
182710	212	280075	280076	1	   32	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.644408	2.802438	1.0285664	-	-	-	hypothetical protein	2.120435	3.800830	1.1520384	-	-	-	hypothetical protein	 0.000000e+00	 0	2.266017e-01	 7.355934e-03	 4.922911e-01	 2.052191e-01	5.991759e-01		 0	 0	FALSE	FALSE	 66	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2245911	1.0551281	U	0.9145799	0.6605785	16.66153846	0.62386610	0.3011448	0.6709625	0.41681505	FALSE	0.5022104	0.41896586	FALSE	0.30136026	0.6605785	0.2049464	0.4410545
182710	212	280077	280078	1	  143	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.608642	2.669677	0.9112602	-	-	-	hypothetical protein	1.802325	2.867049	0.9341092	-	-	-	hypothetical protein	 0.000000e+00	 0	3.751325e-02	-3.593688e-03	 4.656811e-02	-3.389206e-02	7.579590e-01		 0	 0	 TRUE	FALSE	 66	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1764978	0.9966012	U	0.9145799	0.6605785	27.50769231	0.23037223	0.3011448	0.2690083	0.11424826	FALSE	0.4903438	0.11039696	FALSE	0.06910615	0.6605785	0.2049464	0.4410545
182710	212	280078	280079	1	  289	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.802325	2.867049	0.9341092	-	-	-	hypothetical protein	1.626317	2.633048	0.9168937	-	-	-	hypothetical protein	 0.000000e+00	 0	3.097876e-02	-5.376185e-04	-2.484089e-02	 7.181324e-02	5.523704e-01		 0	 0	 TRUE	FALSE	 65	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2291834	1.0751739	U	0.9145799	0.6605785	35.06923077	0.16362635	0.3011448	0.1938885	0.07774824	FALSE	0.4968583	0.07685190	FALSE	0.04743861	0.6605785	0.2049464	0.4410545
182710	212	280079	280080	1	   70	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.626317	2.633048	0.9168937	-	-	-	hypothetical protein	1.822274	2.934846	0.9758876	-	-	-	hypothetical protein	 0.000000e+00	 0	3.839914e-02	-5.996493e-04	 8.557568e-02	 7.443362e-02	5.982919e-01		 0	 3	 TRUE	FALSE	 64	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2297052	1.0560866	U	0.9145799	0.6605785	21.03076923	0.42836577	0.3011448	0.4795187	0.24409205	FALSE	0.4950283	0.24044132	FALSE	0.15921637	0.6605785	0.2049464	0.4410545
182710	212	280081	280082	1	  353	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.660853	2.513510	0.8886821	-	-	-	hypothetical protein	1.886971	3.015337	0.8832225	3212	Predicted membrane protein	S	hypothetical protein	 0.000000e+00	 0	5.112943e-02	 8.093739e-03	 2.083494e-01	 2.898039e-01	3.577413e-01		 0	 0	FALSE	FALSE	 64	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2102747	1.1639851	U	0.9145799	0.6605785	36.80000000	0.14030615	0.3011448	0.1671170	0.06570594	FALSE	0.5201032	0.07082100	FALSE	0.04360686	0.6605785	0.2049464	0.4410545
182710	212	280083	280084	1	  143	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.674197	2.539760	0.9060101	-	-	-	hypothetical protein	1.786747	2.960907	0.8962396	-	-	-	hypothetical protein	 1.851224e-04	 1	1.266768e-02	 7.043267e-03	 1.286678e-01	 3.203878e-01	1.617414e-01		 1	 1	 TRUE	FALSE	 64	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.9161387	0.7415471	1.2038356	1.2003027	U	0.9145799	0.6605785	27.50769231	0.23037223	0.3011448	0.2690083	0.11424826	FALSE	0.5130934	0.11965754	FALSE	0.07519585	0.6605785	0.2049464	0.4410545
182710	212	280084	280085	1	  793	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.786747	2.960907	0.8962396	-	-	-	hypothetical protein	1.498482	2.357589	0.9998175	-	-	-	hypothetical protein	 0.000000e+00	 0	8.309708e-02	-2.060035e-02	-1.637870e-01	-5.819194e-01	2.333450e+00		 1	 0	 TRUE	FALSE	 63	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	0.6357277	0.6537152	U	0.9145799	0.6605785	40.03076923	0.09250739	0.3011448	0.1113677	0.04207768	FALSE	0.4091427	0.02951895	FALSE	0.01787056	0.6605785	0.2049464	0.4410545
182710	212	280087	280088	1	  598	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.796951	3.024780	1.0212247	2366	Protein related to penicillin acylase	R	penicillin acylase	2.193231	3.669839	1.0626884	2366	Protein related to penicillin acylase	R	penicillin acylase	 8.560865e-03	 2	1.570376e-01	 9.445093e-02	 1.336490e+00	 8.101173e-01	2.859296e-02		 2	12	 TRUE	FALSE	 62	TRUE	0.757940	0.7428740	0.8287312	0.6591098	1.0185051	0.8771653	1.1211660	1.2318589	U	0.9145799	0.6605785	39.47692308	0.10080632	0.3011448	0.1211328	0.04608225	FALSE	0.5080090	0.04751129	FALSE	0.02897498	0.6605785	0.2049464	0.4410545
182710	212	280088	280089	1	  526	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	2.193231	3.669839	1.0626884	2366	Protein related to penicillin acylase	R	penicillin acylase	1.919297	3.159819	0.9602653	-	-	-	hypothetical protein	 0.000000e+00	 0	7.503986e-02	 1.634299e-01	 1.074545e+00	 9.298419e-01	2.302684e-03		12	 0	 TRUE	FALSE	 61	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1094774	1.2284633	U	0.9145799	0.6605785	39.01538462	0.10788618	0.3011448	0.1294347	0.04953041	FALSE	0.5054245	0.05056198	FALSE	0.03087404	0.6605785	0.2049464	0.4410545
182710	212	280089	280090	1	  151	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.919297	3.159819	0.9602653	-	-	-	hypothetical protein	2.136664	3.793747	1.1502052	3336	Predicted membrane protein	S	hypothetical protein	 0.000000e+00	 0	4.724864e-02	 1.470330e-01	 1.604441e+00	 9.271553e-01	2.036714e-03		 0	 0	 TRUE	FALSE	 60	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1101556	1.2279407	U	0.9145799	0.6605785	28.05384615	0.22118754	0.3011448	0.2588012	0.10903738	FALSE	0.5054716	0.11118198	FALSE	0.06962054	0.6605785	0.2049464	0.4410545
182710	212	280092	280093	1	  114	Same	-	-	  0.0000000	 0.00000000	  0.0000000	 -0.03774033	1.520593	2.693380	0.9549093	1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	IQR	oxidoreductase	1.514544	2.652128	0.9168883	1028	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	IQR	oxidoreductase	 1.545090e-03	 3	3.659250e-05	 1.250316e-02	 1.411191e-01	 4.147231e-01	5.756710e-04		16	 3	 TRUE	FALSE	 59	TRUE	0.757940	0.4969874	0.8287312	0.6591098	1.1018783	0.7778776	1.1840352	1.2230298	U	0.9145799	0.6339765	25.35384615	0.28513656	0.2147496	0.3290307	0.09835360	FALSE	0.5148149	0.10373689	FALSE	0.07178636	0.6339765	0.1545017	0.4125479
182710	212	280098	280099	1	  362	Same	+	+	  0.0000000	-0.41468176	  0.0000000	 -0.41468176	1.872505	3.217811	1.0216444	1902	NADH:flavin oxidoreductases, Old Yellow Enzyme family	C	NADH-dependent flavin oxidoreductase	1.783996	2.969853	0.9887124	491	Zn-dependent hydrolases, including glyoxylases	R	hypothetical protein	 3.833764e-04	 5	7.833834e-03	 3.757239e-02	 3.003309e-01	 7.195965e-01	1.190536e-02		18	 5	FALSE	FALSE	 59	TRUE	0.757940	0.4823221	0.5030431	0.6591098	1.1577701	0.7517733	1.1321566	1.2333137	U	0.9145799	0.6193446	37.06153846	0.13669156	0.1640662	0.1629427	0.03013924	FALSE	0.5095910	0.03128124	FALSE	0.02338007	0.6193446	0.1270234	0.3974769
182710	212	280103	280104	1	  246	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.904141	3.057560	0.9287651	4817	Uncharacterized protein conserved in bacteria	S	hypothetical protein	2.131077	3.426993	1.0237223	-	-	-	hypothetical protein	 0.000000e+00	 0	5.150038e-02	 1.378105e-01	 1.528456e+00	 9.137066e-01	3.198499e-03		 5	 0	FALSE	FALSE	 60	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1111685	1.2293192	U	0.9145799	0.6605785	33.48461538	0.18151958	0.3011448	0.2142433	0.08722979	FALSE	0.5057534	0.08907974	FALSE	0.05526670	0.6605785	0.2049464	0.4410545
182710	212	280104	280105	1	   43	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	2.131077	3.426993	1.0237223	-	-	-	hypothetical protein	1.859466	3.198632	1.0092186	-	-	-	hypothetical protein	 0.000000e+00	 0	7.377253e-02	 1.153997e-01	 7.117536e-01	 8.799594e-01	8.250305e-03		 0	 0	FALSE	FALSE	 61	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1138431	1.2324999	U	0.9145799	0.6605785	18.15384615	0.56473840	0.3011448	0.6146654	0.35860202	FALSE	0.5060335	0.36417197	FALSE	0.25519193	0.6605785	0.2049464	0.4410545
182710	212	280105	280106	1	  445	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.859466	3.198632	1.0092186	-	-	-	hypothetical protein	1.697993	2.990621	1.0286157	-	-	-	hypothetical protein	 0.000000e+00	 0	2.607356e-02	 1.577310e-02	 8.775848e-02	 4.592535e-01	1.443175e-01		 0	 0	FALSE	FALSE	 62	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1749965	1.2040086	U	0.9145799	0.6605785	38.36923077	0.11779266	0.3011448	0.1410071	0.05440525	FALSE	0.5154855	0.05768233	FALSE	0.03532500	0.6605785	0.2049464	0.4410545
182710	212	280107	280108	1	  251	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	2.136235	3.806799	1.1022226	-	-	-	hypothetical protein	2.094790	3.439510	0.9913437	-	-	-	hypothetical protein	 0.000000e+00	 0	1.717626e-03	 2.358501e-01	 2.029414e+00	 9.648870e-01	3.263441e-05		 0	 0	 TRUE	FALSE	 62	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1060493	1.2176236	U	0.9145799	0.6605785	33.64615385	0.17977245	0.3011448	0.2122628	0.08629451	FALSE	0.5047133	0.08779273	FALSE	0.05443901	0.6605785	0.2049464	0.4410545
182710	212	280108	280109	1	   82	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	2.094790	3.439510	0.9913437	-	-	-	hypothetical protein	2.381009	4.329872	1.1382493	2011	ABC-type metal ion transport system, permease component	P	ABC transporter permease	 0.000000e+00	 0	8.192112e-02	 3.497592e-01	 3.670558e+00	 9.760773e-01	2.937097e-04		 0	 6	 TRUE	FALSE	 61	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.1057031	1.2213922	U	0.9145799	0.6605785	22.31538462	0.36931706	0.3011448	0.4185821	0.20149123	FALSE	0.5046656	0.20451071	FALSE	0.13329363	0.6605785	0.2049464	0.4410545
182710	212	280109	280110	1	  -28	Same	-	-	  1.0745147	 2.09680416	  4.1482343	  4.14823425	2.381009	4.329872	1.1382493	2011	ABC-type metal ion transport system, permease component	P	ABC transporter permease	1.951618	3.331913	1.0141098	1135	ABC-type metal ion transport system, ATPase component	P	ABC transporter ATP-binding protein	 4.336265e-02	 5	1.843762e-01	 2.421538e-01	 1.388467e+00	 9.470427e-01	2.141144e-03	P	 6	 5	 TRUE	FALSE	 60	TRUE	1.889939	2.0686777	1.8781077	1.5669361	1.1577701	1.3697779	1.1079423	1.2282050	Y	2.8103291	0.9483550	 0.37692308	0.96435186	0.9259322	0.9708102	0.99705172	 TRUE	0.5050461	0.99711046	 TRUE	0.99069617	0.9483550	0.7941357	0.8815905
182710	212	280110	280111	1	   40	Same	-	-	  6.0626772	 2.09680416	  9.1363967	  9.06577912	1.951618	3.331913	1.0141098	1135	ABC-type metal ion transport system, ATPase component	P	ABC transporter ATP-binding protein	1.760678	2.979924	0.9862681	1464	ABC-type metal ion transport system, periplasmic component/surface antigen	P	hypothetical protein	 5.393166e-02	 5	3.645832e-02	 4.228810e-02	 2.566365e-01	 7.076355e-01	4.229420e-02	P	 5	17	 TRUE	FALSE	 59	TRUE	3.052366	2.5371971	1.8781077	2.2331249	1.1577701	1.5594126	1.1332050	1.2291002	Y	2.8103291	0.9741557	17.90000000	0.57585169	0.9639165	0.6253497	0.97316730	 TRUE	0.5103867	0.97423128	 TRUE	0.89005014	0.9741557	0.8511860	0.9385852
182710	212	280111	280112	1	   -3	Same	-	-	  0.0000000	 0.00000000	  0.0000000	 -0.89009454	1.760678	2.979924	0.9862681	1464	ABC-type metal ion transport system, periplasmic component/surface antigen	P	hypothetical protein	2.046898	3.510865	1.0819929	371	Glycerol dehydrogenase and related enzymes	C	glycerol dehydrogenase	-8.746001e-03	 4	8.192188e-02	 5.479363e-02	 7.693247e-01	 7.259272e-01	5.300122e-02	0	17	 4	 TRUE	FALSE	 58	TRUE	0.757940	0.4897598	0.8287312	0.6591098	1.1275099	0.7354470	1.1314040	1.2266038	N	1.1486227	0.6600506	 3.85384615	0.94669440	0.2994980	0.9562064	0.88362813	 TRUE	0.5101776	0.88774999	 TRUE	0.82574942	0.6600506	0.2039392	0.4404744
182710	212	280112	280113	1	  427	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	2.046898	3.510865	1.0819929	371	Glycerol dehydrogenase and related enzymes	C	glycerol dehydrogenase	1.489068	2.448622	0.7882492	-	-	-	hypothetical protein	 7.562104e-04	 1	3.111742e-01	-5.859568e-02	-7.399207e-01	-7.487604e-01	3.037807e+00		 4	 1	 TRUE	FALSE	 57	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.9161387	0.7609619	0.5722814	0.5980637	U	0.9145799	0.6605785	38.11538462	0.12160416	0.3011448	0.1454459	0.05629656	FALSE	0.3911765	0.03691413	FALSE	0.02241496	0.6605785	0.2049464	0.4410545
182710	212	280114	280115	1	  259	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.469970	2.365726	0.8864963	-	-	-	hypothetical protein	1.641074	2.666009	0.9658606	1476	Predicted transcriptional regulators	K	hypothetical protein	 0.000000e+00	 0	2.927640e-02	-1.857225e-03	-2.880451e-02	-1.567350e-01	1.058530e+00		 0	 0	FALSE	FALSE	 57	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.0137244	0.8971227	U	0.9145799	0.6605785	34.05384615	0.17537209	0.3011448	0.2072682	0.08394807	FALSE	0.4822411	0.07864218	FALSE	0.04857975	0.6605785	0.2049464	0.4410545
182710	212	280115	280116	1	   -3	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.641074	2.666009	0.9658606	1476	Predicted transcriptional regulators	K	hypothetical protein	1.668087	2.807352	0.9300431	4903	Genetic competence transcription factor	K	hypothetical protein	 0.000000e+00	 0	7.297082e-04	 4.502864e-04	 3.550871e-02	 6.718732e-02	3.075761e-02	K	 0	 1	FALSE	FALSE	 58	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2287500	1.2315655	Y	2.8103291	0.8346144	 3.85384615	0.94669440	0.7304843	0.9562064	0.97964804	 TRUE	0.5212373	0.98127543	 TRUE	0.95960355	0.8346144	0.5512798	0.6717109
182710	212	280116	280117	1	   84	Same	+	+	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.668087	2.807352	0.9300431	4903	Genetic competence transcription factor	K	hypothetical protein	1.622530	2.657939	0.9483043	-	-	-	hypothetical protein	 0.000000e+00	 0	2.075406e-03	-2.666122e-04	 2.458386e-02	 2.363425e-02	8.756596e-02		 1	 0	FALSE	FALSE	 59	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	1.2213828	1.2176973	U	0.9145799	0.6605785	22.57692308	0.35901007	0.3011448	0.4077892	0.19442409	FALSE	0.5200607	0.20730793	FALSE	0.13528243	0.6605785	0.2049464	0.4410545
182710	212	280118	280119	1	  171	Same	-	-	  0.0000000	 0.00000000	  0.0000000	  0.00000000	1.511357	2.464241	0.8042962	270	Site-specific DNA methylase	L	cytosine-specific DNA-methyltransferase	1.666879	2.718978	0.9000415	-	-	-	hypothetical protein	 0.000000e+00	 0	2.418687e-02	-4.421944e-03	-3.017909e-02	-2.353131e-01	1.042137e+00		 9	 0	 TRUE	FALSE	 59	TRUE	0.757940	0.7428740	0.8287312	0.6591098	0.6837467	0.7040591	0.9134043	0.9021009	U	0.9145799	0.6605785	29.42307692	0.20411840	0.3011448	0.2397229	0.09951702	FALSE	0.4784314	0.09204390	FALSE	0.05717634	0.6605785	0.2049464	0.4410545
